step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_IN,74216.91,C629313573,59474.0,133690.91,C1305075214,300329.3,519020.08,0,0
8,PAYMENT,25609.89,C880781787,133690.91,108081.01,M351342785,0.0,0.0,0,0
8,PAYMENT,13665.86,C1431911909,20292.0,6626.14,M1693158611,0.0,0.0,0,0
8,PAYMENT,12488.56,C764661988,47216.0,34727.44,M838380175,0.0,0.0,0,0
8,CASH_IN,27847.11,C768745280,960.0,28807.11,C758750856,550555.26,945056.48,0,0
8,PAYMENT,10317.58,C367493949,102988.0,92670.42,M650147221,0.0,0.0,0,0
8,PAYMENT,9530.25,C1377312528,393.0,0.0,M1871524364,0.0,0.0,0,0
8,CASH_OUT,157375.55,C1188735659,12582.0,0.0,C54741136,5021.0,112073.94,0,0
8,CASH_OUT,97023.67,C1662190392,441.0,0.0,C107095723,126953.99,324254.48,0,0
8,PAYMENT,4012.22,C1910599893,0.0,0.0,M2012885431,0.0,0.0,0,0
8,CASH_OUT,416587.85,C1684423185,499165.53,82577.67,C295081230,1011604.92,1679841.2,0,0
8,PAYMENT,13644.04,C530024294,82577.67,68933.63,M1703553945,0.0,0.0,0,0
8,PAYMENT,5040.5,C1130088726,84790.0,79749.5,M360414630,0.0,0.0,0,0
8,TRANSFER,597262.98,C921986264,11844.0,0.0,C1526401615,0.0,1603463.65,0,0
8,CASH_IN,278128.07,C43407228,5437.0,283565.07,C242559404,153013.85,0.0,0,0
8,PAYMENT,1336.29,C521678145,380396.0,379059.71,M1363211593,0.0,0.0,0,0
8,TRANSFER,461295.29,C1141348637,22607.21,0.0,C370055648,0.0,7673.54,0,0
8,PAYMENT,9933.93,C1947863894,0.0,0.0,M716591793,0.0,0.0,0,0
8,PAYMENT,4470.77,C2089422867,0.0,0.0,M71148014,0.0,0.0,0,0
8,PAYMENT,5584.38,C551115396,0.0,0.0,M954382324,0.0,0.0,0,0
8,CASH_OUT,292356.65,C348398195,106923.0,0.0,C1272615921,2376.65,165549.74,0,0
8,CASH_OUT,113460.15,C2099237844,10002.0,0.0,C1866251295,152189.0,0.0,0,0
8,PAYMENT,9217.5,C393784201,11.0,0.0,M982049669,0.0,0.0,0,0
8,DEBIT,3914.6,C267032861,14330.83,10416.23,C209813603,242884.49,253063.69,0,0
8,CASH_OUT,170560.35,C216558151,10416.23,0.0,C1730964371,795628.27,4416336.25,0,0
8,PAYMENT,4136.77,C1579072688,9955.0,5818.23,M595060797,0.0,0.0,0,0
8,DEBIT,1823.2,C2014228287,1481.0,0.0,C2072030256,1639921.5,0.0,0,0
8,TRANSFER,1316672.86,C930830379,20412.0,0.0,C1105901057,310009.67,2420628.66,0,0
8,CASH_IN,10360.7,C472619336,7611.0,17971.7,C204334828,2316.25,0.0,0,0
8,CASH_OUT,50921.09,C113904,147366.01,96444.93,C1010765614,18162.28,177455.17,0,0
8,PAYMENT,1987.91,C234589336,96444.93,94457.02,M1621899020,0.0,0.0,0,0
8,CASH_OUT,516938.12,C546116488,144766.0,0.0,C551495160,5033.0,3086545.36,0,0
8,CASH_IN,258856.59,C770100565,40827.0,299683.59,C776447774,5738.43,0.0,0,0
8,PAYMENT,40611.99,C2091387709,299683.59,259071.6,M2101168115,0.0,0.0,0,0
8,PAYMENT,3804.55,C895752847,102338.0,98533.45,M779347219,0.0,0.0,0,0
8,TRANSFER,1547372.73,C314503683,20602.0,0.0,C2040656033,1495215.98,8124431.39,0,0
8,PAYMENT,7542.38,C95104376,604.0,0.0,M277806880,0.0,0.0,0,0
8,PAYMENT,12259.71,C560253791,582638.48,570378.78,M1152322458,0.0,0.0,0,0
8,CASH_OUT,137695.42,C406011546,570378.78,432683.36,C604555852,370895.67,508591.09,0,0
8,CASH_OUT,304599.27,C2141431107,432683.36,128084.09,C660101474,736569.92,1549746.57,0,0
8,DEBIT,913.74,C2023401435,1243.0,329.26,C1105901057,1626682.53,2420628.66,0,0
8,CASH_OUT,559062.72,C1154842761,329.26,0.0,C1334669858,892323.81,1017900.47,0,0
8,CASH_OUT,288265.7,C1158918503,39578.0,0.0,C954723689,148239.69,580053.83,0,0
8,PAYMENT,2414.53,C670604603,5981.0,3566.47,M183587424,0.0,0.0,0,0
8,PAYMENT,9299.44,C1648904831,14556.0,5256.56,M982013912,0.0,0.0,0,0
8,CASH_OUT,272099.67,C1509557495,7001.0,0.0,C1942319984,0.0,272099.67,0,0
8,CASH_OUT,342417.7,C1494761466,0.0,0.0,C667346055,12192107.62,17132106.53,0,0
8,CASH_OUT,179858.41,C2032373012,0.0,0.0,C1182461167,303301.87,2329693.31,0,0
8,PAYMENT,17292.87,C23933823,573.0,0.0,M137970201,0.0,0.0,0,0
8,TRANSFER,1387820.14,C281430795,34604.2,0.0,C1669259232,0.0,1929836.14,0,0
8,TRANSFER,2133505.41,C1969762090,0.0,0.0,C1149273771,2412326.59,6347068.5,0,0
8,TRANSFER,2662054.47,C494275635,0.0,0.0,C875917495,3590930.84,6097795.83,0,0
8,PAYMENT,14398.77,C1604168718,1008.22,0.0,M2099329765,0.0,0.0,0,0
8,PAYMENT,32227.83,C1233406740,0.0,0.0,M1681834371,0.0,0.0,0,0
8,CASH_OUT,381663.86,C1458699478,103.0,0.0,C218193338,60210.17,449522.32,0,0
8,CASH_IN,17825.7,C586351359,82816.16,100641.86,C1632268814,0.0,807498.23,0,0
8,PAYMENT,26224.73,C1229205854,100641.86,74417.13,M1533334316,0.0,0.0,0,0
8,PAYMENT,18649.55,C36340698,74417.13,55767.59,M947166618,0.0,0.0,0,0
8,PAYMENT,35687.44,C1355973899,55767.59,20080.14,M760402318,0.0,0.0,0,0
8,PAYMENT,3680.57,C2066785197,20080.14,16399.57,M1739876636,0.0,0.0,0,0
8,PAYMENT,21712.65,C587878972,16399.57,0.0,M418330994,0.0,0.0,0,0
8,PAYMENT,13167.74,C1723649033,0.0,0.0,M570729803,0.0,0.0,0,0
8,PAYMENT,375.98,C1399756933,0.0,0.0,M850075443,0.0,0.0,0,0
8,PAYMENT,1220.94,C846680555,0.0,0.0,M903779347,0.0,0.0,0,0
8,PAYMENT,4241.96,C307464349,0.0,0.0,M2028691299,0.0,0.0,0,0
8,PAYMENT,17162.78,C1880863132,0.0,0.0,M832888192,0.0,0.0,0,0
8,PAYMENT,23684.72,C1061006409,0.0,0.0,M495971466,0.0,0.0,0,0
8,PAYMENT,4423.06,C808790518,0.0,0.0,M661306029,0.0,0.0,0,0
8,PAYMENT,2357.15,C1969685997,0.0,0.0,M401497207,0.0,0.0,0,0
8,PAYMENT,7359.69,C235781605,0.0,0.0,M2093007195,0.0,0.0,0,0
8,PAYMENT,10514.5,C835058499,0.0,0.0,M1420625128,0.0,0.0,0,0
8,PAYMENT,17129.33,C934045965,0.0,0.0,M1302117562,0.0,0.0,0,0
8,PAYMENT,1202.78,C1394432425,0.0,0.0,M1865129318,0.0,0.0,0,0
8,PAYMENT,7781.12,C1000039823,0.0,0.0,M332031786,0.0,0.0,0,0
8,PAYMENT,580.98,C715371755,0.0,0.0,M433118324,0.0,0.0,0,0
8,PAYMENT,99.02,C2030527964,0.0,0.0,M959758049,0.0,0.0,0,0
8,PAYMENT,4492.89,C235360704,0.0,0.0,M288038664,0.0,0.0,0,0
8,PAYMENT,1445.15,C1405137268,0.0,0.0,M1335877211,0.0,0.0,0,0
8,PAYMENT,2857.41,C2065829689,0.0,0.0,M850955274,0.0,0.0,0,0
8,PAYMENT,7924.17,C1680199736,50493.0,42568.83,M1442424801,0.0,0.0,0,0
8,CASH_OUT,82996.57,C1053372832,40622.0,0.0,C1559145228,0.0,82996.57,0,0
8,CASH_OUT,4206.23,C1223111343,81513.0,77306.77,C1423956695,214.0,0.0,0,0
8,PAYMENT,6539.43,C42573723,8069.9,1530.47,M450360964,0.0,0.0,0,0
8,PAYMENT,9695.1,C1843695695,1530.47,0.0,M476558614,0.0,0.0,0,0
8,PAYMENT,25151.48,C1381794886,0.0,0.0,M1998207839,0.0,0.0,0,0
8,PAYMENT,1981.38,C1052097307,0.0,0.0,M526083806,0.0,0.0,0,0
8,PAYMENT,33416.0,C697548743,0.0,0.0,M267762025,0.0,0.0,0,0
8,PAYMENT,30603.93,C478914287,0.0,0.0,M1487031862,0.0,0.0,0,0
8,PAYMENT,8243.1,C1820049250,0.0,0.0,M1315405173,0.0,0.0,0,0
8,PAYMENT,10991.92,C253367944,0.0,0.0,M1157835427,0.0,0.0,0,0
8,PAYMENT,11129.56,C1949437390,0.0,0.0,M30100200,0.0,0.0,0,0
8,PAYMENT,37282.7,C1580900879,0.0,0.0,M36756825,0.0,0.0,0,0
8,PAYMENT,16016.09,C1711860908,0.0,0.0,M1028613775,0.0,0.0,0,0
8,PAYMENT,20444.18,C913215987,0.0,0.0,M850417778,0.0,0.0,0,0
8,PAYMENT,2494.46,C326942468,0.0,0.0,M1430374650,0.0,0.0,0,0
8,PAYMENT,200.84,C400702120,0.0,0.0,M656511982,0.0,0.0,0,0
8,PAYMENT,10700.06,C1372818577,0.0,0.0,M168728649,0.0,0.0,0,0
8,PAYMENT,7646.62,C213894362,0.0,0.0,M657102912,0.0,0.0,0,0
8,CASH_IN,73598.82,C1783639856,45872.0,119470.82,C1406333164,0.0,0.0,0,0
8,PAYMENT,2445.34,C341978851,106678.0,104232.66,M1711907233,0.0,0.0,0,0
8,CASH_IN,123010.22,C361942456,14849.0,137859.22,C1002031672,47366.32,0.0,0,0
8,CASH_OUT,187979.15,C2127583637,10117.0,0.0,C1079491260,0.0,127609.33,0,0
8,PAYMENT,8345.59,C2076206490,20766.0,12420.41,M1349507050,0.0,0.0,0,0
8,TRANSFER,449080.93,C1402154834,12420.41,0.0,C1615443145,564385.9,2907944.14,0,0
8,PAYMENT,837.26,C804505668,25961.0,25123.74,M1474794645,0.0,0.0,0,0
8,PAYMENT,13638.16,C2031737092,1698.0,0.0,M859476170,0.0,0.0,0,0
8,CASH_IN,108171.85,C37408513,0.0,108171.85,C1638372110,460833.44,1002856.87,0,0
8,CASH_IN,311286.01,C1771217135,108171.85,419457.86,C1354725727,4748692.85,4529886.44,0,0
8,CASH_IN,215791.6,C1584694560,419457.86,635249.46,C2040657244,908109.41,1780771.13,0,0
8,CASH_IN,227046.0,C959443684,635249.46,862295.46,C1169903663,2408306.41,2312335.17,0,0
8,CASH_IN,190513.64,C1832476679,862295.46,1052809.1,C518953848,1211547.2,1571399.65,0,0
8,CASH_IN,472850.71,C290467991,1052809.1,1525659.8,C404279307,630608.77,157758.06,0,0
8,CASH_IN,34150.35,C1811409432,1525659.8,1559810.15,C2052185144,982172.94,951130.52,0,0
8,CASH_IN,378994.17,C763993424,1559810.15,1938804.32,C1247600089,7228286.39,6965916.76,0,0
8,CASH_IN,192310.34,C194443710,1938804.32,2131114.67,C1134266682,196069.5,3759.16,0,0
8,CASH_IN,40477.52,C466789587,2131114.67,2171592.18,C1583798365,138986.07,115712.16,0,0
8,CASH_IN,169100.57,C1327577755,2171592.18,2340692.75,C1536728605,269817.35,104142.79,0,0
8,CASH_IN,102943.58,C774069554,2340692.75,2443636.33,C1554540309,8839913.36,9235911.02,0,0
8,CASH_IN,45829.87,C314841665,2443636.33,2489466.2,C824009085,375262.87,120565.89,0,0
8,CASH_IN,24132.44,C473878774,2489466.2,2513598.64,C1712003741,33822.59,65983.21,0,0
8,CASH_IN,184121.92,C1510851592,2513598.64,2697720.56,C1833467691,1118783.17,1329152.12,0,0
8,CASH_IN,342611.42,C1853085878,2697720.56,3040331.98,C11003494,15130418.79,15487289.9,0,0
8,CASH_IN,281736.24,C1549259051,3040331.98,3322068.22,C1107146140,1049310.94,1655416.88,0,0
8,CASH_IN,38330.17,C906232631,3322068.22,3360398.39,C783286238,260491.01,372688.92,0,0
8,CASH_IN,20879.3,C43891835,3360398.39,3381277.69,C2066777507,24156.59,3277.29,0,0
8,CASH_IN,50121.44,C1926980342,3381277.69,3431399.12,C2127132683,161253.96,111132.52,0,0
8,CASH_IN,10240.03,C283585295,3431399.12,3441639.15,C1554540309,8736969.78,9235911.02,0,0
8,CASH_IN,30451.46,C107777951,3441639.15,3472090.62,C1027296777,41131.49,10680.03,0,0
8,CASH_IN,350815.19,C1778222413,3472090.62,3822905.81,C1040847151,5495794.25,7984433.54,0,0
8,CASH_IN,84576.07,C1075353174,3822905.81,3907481.88,C1716895182,189808.37,0.0,0,0
8,CASH_IN,104723.14,C1770942985,3907481.88,4012205.02,C991363637,12041437.85,11956594.11,0,0
8,CASH_IN,119880.05,C192682192,4012205.02,4132085.07,C523154252,392353.38,281979.73,0,0
8,CASH_IN,423073.76,C237908767,4132085.07,4555158.84,C295081230,1428192.77,1679841.2,0,0
8,CASH_IN,40782.73,C167820970,4555158.84,4595941.56,C1675375648,84854.69,387320.91,0,0
8,CASH_IN,157059.71,C268733401,4595941.56,4753001.28,C681709819,1088606.0,466230.2,0,0
8,CASH_IN,138261.39,C2077604753,4753001.28,4891262.67,C593596322,1164391.46,990306.21,0,0
8,CASH_IN,89772.88,C68999487,4891262.67,4981035.55,C1700852615,216533.47,88097.82,0,0
8,CASH_IN,19129.26,C191288056,4981035.55,5000164.8,C884262954,3062706.37,3043577.11,0,0
8,CASH_IN,5626.01,C1065929230,5000164.8,5005790.82,C43789970,21619.0,0.0,0,0
8,CASH_IN,218098.0,C1775757149,5005790.82,5223888.82,C1315729466,778147.14,803908.4,0,0
8,PAYMENT,8825.67,C190844537,1273.0,0.0,M917306623,0.0,0.0,0,0
8,PAYMENT,3817.83,C1334675614,40431.0,36613.17,M422994749,0.0,0.0,0,0
8,CASH_OUT,189504.98,C313439652,42441.0,0.0,C1263845074,104118.65,2486396.91,0,0
8,PAYMENT,1611.22,C1127540746,11163.0,9551.78,M1625182602,0.0,0.0,0,0
8,PAYMENT,2566.15,C1247541543,3587.0,1020.85,M767522397,0.0,0.0,0,0
8,TRANSFER,461349.33,C1227865944,19828.0,0.0,C1328442807,0.0,856882.74,0,0
8,PAYMENT,15118.56,C1542452726,1464351.28,1449232.72,M1315482989,0.0,0.0,0,0
8,TRANSFER,425371.92,C414398307,1449232.72,1023860.79,C1360767589,16056494.82,18482735.85,0,0
8,TRANSFER,2284539.84,C751996498,1023860.79,0.0,C1721246982,2641758.09,8953314.93,0,0
8,TRANSFER,958038.06,C146181755,0.0,0.0,C977990184,1322732.95,2559967.5,0,0
8,TRANSFER,185450.91,C62802373,0.0,0.0,C1298177219,1116138.55,1618631.97,0,0
8,TRANSFER,611697.08,C45575934,0.0,0.0,C1220911229,1350736.27,2261741.99,0,0
8,TRANSFER,176085.61,C984600804,0.0,0.0,C1825634724,275868.09,1542240.66,0,0
8,TRANSFER,378033.08,C114709660,0.0,0.0,C711248671,464362.55,1522032.15,0,0
8,TRANSFER,6955.38,C2010629602,0.0,0.0,C783286238,222160.84,372688.92,0,0
8,TRANSFER,739524.48,C1320060280,0.0,0.0,C1918034924,904604.06,1096437.03,0,0
8,TRANSFER,324299.98,C172119225,0.0,0.0,C979387846,619931.25,1142330.03,0,0
8,TRANSFER,501741.84,C1048871897,0.0,0.0,C1313534832,3467294.58,4605990.97,0,0
8,TRANSFER,444189.44,C2000005438,0.0,0.0,C478124129,581031.47,2978988.84,0,0
8,TRANSFER,590690.57,C1300916197,0.0,0.0,C1284149862,940589.05,2465823.51,0,0
8,TRANSFER,652929.05,C1442125169,0.0,0.0,C1313534832,3969036.42,4605990.97,0,0
8,TRANSFER,239271.55,C1333124701,0.0,0.0,C257999182,10894854.47,14960679.69,0,0
8,TRANSFER,687159.75,C366207700,0.0,0.0,C1092465037,1003471.01,2394540.24,0,0
8,TRANSFER,6083.28,C192420548,0.0,0.0,C218193338,441874.02,449522.32,0,0
8,TRANSFER,182480.93,C1985730631,0.0,0.0,C551545010,514306.89,692434.8,0,0
8,TRANSFER,35163.0,C398288871,0.0,0.0,C1068824137,56897.27,153235.17,0,0
8,TRANSFER,19108.0,C502456966,0.0,0.0,C929452805,1485215.26,872104.29,0,0
8,TRANSFER,124813.78,C1452762566,0.0,0.0,C1917105166,427601.48,0.0,0,0
8,TRANSFER,127083.14,C2124814003,0.0,0.0,C1930851375,1239024.0,2422222.36,0,0
8,CASH_OUT,134941.22,C47764703,14033.0,0.0,C664038638,350693.72,590162.01,0,0
8,PAYMENT,3884.42,C137683152,12132.0,8247.58,M1700793669,0.0,0.0,0,0
8,PAYMENT,1792.73,C733842644,10778.0,8985.27,M1862785872,0.0,0.0,0,0
8,PAYMENT,11650.04,C1083872256,41577.02,29926.99,M628470643,0.0,0.0,0,0
8,PAYMENT,12131.96,C1651068965,29926.99,17795.02,M862313059,0.0,0.0,0,0
8,CASH_IN,152671.38,C667640475,27453.0,180124.38,C2010551794,32970.7,0.0,0,0
8,PAYMENT,5025.89,C791520058,298245.06,293219.17,M132986498,0.0,0.0,0,0
8,CASH_OUT,69606.31,C449200862,293219.17,223612.86,C807247901,802129.31,2080368.86,0,0
8,CASH_OUT,48468.91,C1717908647,223612.86,175143.96,C1325038895,436457.92,1943673.08,0,0
8,CASH_OUT,365170.21,C605253410,175143.96,0.0,C988138425,2254831.07,4310701.91,0,0
8,CASH_OUT,36170.86,C1243874308,0.0,0.0,C2017484544,99930.18,12.82,0,0
8,CASH_OUT,140232.61,C1650229036,0.0,0.0,C414205222,186941.98,476642.33,0,0
8,CASH_OUT,408429.47,C760463308,0.0,0.0,C954723689,436505.38,580053.83,0,0
8,CASH_OUT,58234.54,C302432059,0.0,0.0,C1065997164,2715595.26,2826797.81,0,0
8,CASH_OUT,148149.36,C2028506459,0.0,0.0,C1833467691,934661.25,1329152.12,0,0
8,CASH_OUT,60287.1,C2043426933,0.0,0.0,C982547576,412414.37,754095.34,0,0
8,CASH_OUT,14773.64,C1230067039,0.0,0.0,C492997256,1722530.34,3791280.72,0,0
8,CASH_OUT,385437.51,C1846137897,0.0,0.0,C505973878,1228069.02,1461299.3,0,0
8,CASH_OUT,113609.67,C1387728614,0.0,0.0,C194746285,1159538.92,1404489.37,0,0
8,CASH_OUT,53802.82,C1243650901,0.0,0.0,C503485607,165736.83,341838.45,0,0
8,CASH_OUT,215281.76,C161010915,0.0,0.0,C566698125,1248294.61,2281735.27,0,0
8,CASH_OUT,307559.89,C688976229,0.0,0.0,C660101474,1041169.19,1549746.57,0,0
8,CASH_OUT,94856.47,C1127881375,0.0,0.0,C934085675,1161625.6,695754.55,0,0
8,CASH_OUT,197130.53,C219077534,0.0,0.0,C1948558238,10064728.6,11604362.04,0,0
8,CASH_OUT,8052.4,C1115568400,0.0,0.0,C993777150,6056302.98,7267626.67,0,0
8,CASH_OUT,96643.33,C1825268707,0.0,0.0,C1880332929,14682515.31,14299084.37,0,0
8,CASH_OUT,91635.01,C2142663175,0.0,0.0,C2091209617,935418.4,1178577.89,0,0
8,CASH_OUT,38191.1,C77562948,0.0,0.0,C1738994372,115413.59,118893.05,0,0
8,CASH_OUT,26965.25,C924490622,0.0,0.0,C2094777811,4667812.49,4984096.57,0,0
8,CASH_OUT,182629.73,C7938565,0.0,0.0,C442364016,307954.98,328387.64,0,0
8,CASH_OUT,131254.09,C1284722247,0.0,0.0,C547644464,227547.46,927541.04,0,0
8,PAYMENT,6491.51,C878071349,26687.0,20195.49,M1475670698,0.0,0.0,0,0
8,PAYMENT,24048.33,C508857179,20195.49,0.0,M1222844320,0.0,0.0,0,0
8,PAYMENT,1908.71,C1321391983,0.0,0.0,M1054023103,0.0,0.0,0,0
8,PAYMENT,2940.74,C73877357,0.0,0.0,M1411995230,0.0,0.0,0,0
8,PAYMENT,13542.91,C201890331,0.0,0.0,M714100928,0.0,0.0,0,0
8,PAYMENT,10159.11,C343025360,0.0,0.0,M175573414,0.0,0.0,0,0
8,PAYMENT,7005.96,C1114084017,0.0,0.0,M1792658541,0.0,0.0,0,0
8,PAYMENT,3122.85,C1872241472,0.0,0.0,M1561341228,0.0,0.0,0,0
8,PAYMENT,2753.99,C589094437,0.0,0.0,M117621903,0.0,0.0,0,0
8,PAYMENT,4552.8,C690910476,0.0,0.0,M1963672648,0.0,0.0,0,0
8,PAYMENT,16111.03,C807620922,0.0,0.0,M563404045,0.0,0.0,0,0
8,PAYMENT,4756.37,C2068335142,0.0,0.0,M1414424579,0.0,0.0,0,0
8,PAYMENT,3105.14,C2119059761,0.0,0.0,M2041945920,0.0,0.0,0,0
8,PAYMENT,373.24,C1083568938,0.0,0.0,M1740408139,0.0,0.0,0,0
8,PAYMENT,17699.9,C1798786892,0.0,0.0,M1051558645,0.0,0.0,0,0
8,PAYMENT,17852.97,C1364077225,0.0,0.0,M1381726998,0.0,0.0,0,0
8,PAYMENT,410.57,C54989630,0.0,0.0,M1370456969,0.0,0.0,0,0
8,PAYMENT,13769.94,C1897197687,0.0,0.0,M2015274632,0.0,0.0,0,0
8,PAYMENT,1135.76,C1140560982,0.0,0.0,M1852171371,0.0,0.0,0,0
8,PAYMENT,1278.83,C950285976,0.0,0.0,M889454050,0.0,0.0,0,0
8,PAYMENT,4027.62,C717592112,0.0,0.0,M1807903167,0.0,0.0,0,0
8,PAYMENT,1634.68,C1925939881,0.0,0.0,M1485671935,0.0,0.0,0,0
8,PAYMENT,1005.17,C1593832648,0.0,0.0,M638120249,0.0,0.0,0,0
8,PAYMENT,7456.6,C150532507,0.0,0.0,M1018066702,0.0,0.0,0,0
8,PAYMENT,243.27,C500604391,214435.99,214192.71,M2092312157,0.0,0.0,0,0
8,CASH_IN,153205.11,C864904313,214192.71,367397.82,C656400047,241705.24,1597668.67,0,0
8,CASH_IN,273195.06,C2094293761,367397.82,640592.88,C1452722471,3862449.3,3197038.27,0,0
8,CASH_IN,169402.25,C1430577369,640592.88,809995.14,C160284738,317947.54,44049.23,0,0
8,CASH_IN,251703.76,C411934946,809995.14,1061698.9,C1495001462,2596403.7,2528788.63,0,0
8,CASH_IN,75569.14,C1090232614,1061698.9,1137268.04,C1582765215,1076888.47,4811776.93,0,0
8,CASH_IN,393903.1,C526917203,1137268.04,1531171.13,C687292566,569807.45,175904.36,0,0
8,CASH_IN,127628.77,C1834510159,1531171.13,1658799.9,C1014154376,10356083.78,14792632.14,0,0
8,CASH_IN,352840.01,C413614262,1658799.9,2011639.91,C170899621,10668983.16,10464208.87,0,0
8,CASH_IN,236972.04,C88616981,2011639.91,2248611.95,C662267010,1629160.33,1605242.18,0,0
8,CASH_IN,223778.71,C1510816873,2248611.95,2472390.66,C1851668139,1550065.11,1131534.35,0,0
8,CASH_IN,33905.63,C1950435960,2472390.66,2506296.29,C1477979030,11397881.41,11875848.5,0,0
8,CASH_IN,43141.02,C1447106230,2506296.29,2549437.31,C1572600325,622195.96,866993.4,0,0
8,CASH_IN,56979.24,C307059955,2549437.31,2606416.55,C1348669431,85352.17,0.0,0,0
8,CASH_IN,223917.56,C563135655,2606416.55,2830334.11,C1439007204,393529.58,479900.59,0,0
8,CASH_IN,496646.36,C1610373223,2830334.11,3326980.47,C1379031360,4067889.66,4200399.97,0,0
8,CASH_IN,288497.49,C30802312,3326980.47,3615477.96,C732470450,1622764.81,1563966.08,0,0
8,CASH_IN,349219.45,C2030337925,3615477.96,3964697.41,C1799657969,3734799.9,3435686.41,0,0
8,PAYMENT,12870.38,C1578510846,1109632.21,1096761.84,M1670675771,0.0,0.0,0,0
8,CASH_OUT,257367.68,C1384118912,1096761.84,839394.15,C288197656,490661.4,3423141.07,0,0
8,PAYMENT,4265.95,C140332829,156934.59,152668.64,M1743506993,0.0,0.0,0,0
8,PAYMENT,4195.22,C668338770,152668.64,148473.41,M173035474,0.0,0.0,0,0
8,PAYMENT,5951.07,C1754782754,88759.0,82807.93,M1370754375,0.0,0.0,0,0
8,PAYMENT,7805.59,C1176963513,69648.0,61842.41,M1308745840,0.0,0.0,0,0
8,CASH_OUT,116536.38,C413221726,181.0,0.0,C126351739,0.0,123830.35,0,0
8,PAYMENT,7833.41,C1762569016,73428.0,65594.59,M395971937,0.0,0.0,0,0
8,CASH_OUT,456676.34,C1448705410,693.0,0.0,C2014517831,0.0,242280.42,0,0
8,PAYMENT,7913.58,C1156612004,37706.0,29792.42,M1488669545,0.0,0.0,0,0
8,PAYMENT,3670.08,C520991770,10793.0,7122.92,M36007700,0.0,0.0,0,0
8,PAYMENT,2059.84,C1173302699,951387.0,949327.16,M1200473724,0.0,0.0,0,0
8,PAYMENT,15740.89,C894572531,266329.08,250588.18,M480678786,0.0,0.0,0,0
8,PAYMENT,7914.02,C538470344,250588.18,242674.17,M152042385,0.0,0.0,0,0
8,TRANSFER,218135.04,C751274188,16339.0,0.0,C1871293699,82792.85,874192.42,0,0
8,PAYMENT,16225.61,C81077333,0.0,0.0,M1729115424,0.0,0.0,0,0
8,PAYMENT,4501.97,C288725280,2572.0,0.0,M19194402,0.0,0.0,0,0
8,TRANSFER,1927555.26,C754883039,4585.0,0.0,C749013731,79600.65,4369565.78,0,0
8,CASH_OUT,46760.87,C1252069461,81794.0,35033.13,C596626170,0.0,4181.21,0,0
8,TRANSFER,1182230.58,C2002807992,56689.3,0.0,C757108857,0.0,1409067.21,0,0
8,CASH_OUT,43224.4,C1366537604,0.0,0.0,C1790598448,50575.73,155671.97,0,0
8,CASH_OUT,359572.88,C161218068,0.0,0.0,C2001120792,386069.07,1257854.82,0,0
8,CASH_IN,19151.28,C1266312394,70674.0,89825.28,C465257140,1301772.34,1761413.49,0,0
8,CASH_OUT,29572.94,C1066128561,679.0,0.0,C1962165946,672236.76,490685.21,0,0
8,TRANSFER,1042355.09,C1930991953,20831.0,0.0,C1404112538,11464.04,2658931.59,0,0
8,CASH_IN,169983.02,C631612024,70142.0,240125.02,C1032986144,92708.4,0.0,0,0
8,PAYMENT,2241.39,C1038212658,722480.0,720238.61,M1554955107,0.0,0.0,0,0
8,PAYMENT,565.11,C1808491446,20081.0,19515.89,M1677048533,0.0,0.0,0,0
8,CASH_IN,28079.25,C1347877079,37910.72,65989.97,C1411863742,5645.44,0.0,0,0
8,CASH_OUT,112090.09,C2039096349,65989.97,0.0,C1298314970,178895.43,300641.87,0,0
8,CASH_OUT,320732.37,C1231830601,0.0,0.0,C551495160,521971.12,3086545.36,0,0
8,CASH_OUT,47574.12,C117511843,0.0,0.0,C1734774007,48555.98,393077.82,0,0
8,CASH_OUT,312532.17,C1618400980,0.0,0.0,C1973561066,2024001.66,2701301.94,0,0
8,CASH_OUT,454601.19,C1215609867,0.0,0.0,C1247658278,817259.54,1133629.28,0,0
8,CASH_OUT,127732.26,C1614957882,0.0,0.0,C1651945012,1725973.08,2542356.18,0,0
8,CASH_OUT,185465.43,C1870265247,0.0,0.0,C1040847151,5144979.06,7984433.54,0,0
8,CASH_OUT,45088.3,C963596498,0.0,0.0,C1651432416,3239184.42,3810758.95,0,0
8,CASH_OUT,156836.7,C1419126544,0.0,0.0,C451111351,12030123.3,13101828.29,0,0
8,CASH_OUT,142669.42,C651139877,0.0,0.0,C753282599,276285.92,81453.26,0,0
8,CASH_OUT,61963.8,C105527648,0.0,0.0,C667504652,2139751.29,2175372.0,0,0
8,CASH_OUT,148171.73,C1172312251,0.0,0.0,C1260889084,148473.41,510329.79,0,0
8,CASH_OUT,134734.32,C548082096,0.0,0.0,C118136684,208842.82,57991.83,0,0
8,CASH_OUT,97201.22,C2062000179,0.0,0.0,C1134701218,2615826.7,2573991.24,0,0
8,CASH_OUT,180882.4,C758187830,0.0,0.0,C620532131,1466177.53,2245700.64,0,0
8,CASH_OUT,181058.96,C1745993699,0.0,0.0,C1981839580,738928.43,875416.34,0,0
8,CASH_OUT,36873.75,C282006976,0.0,0.0,C1871293699,300927.89,874192.42,0,0
8,CASH_OUT,23382.31,C1475267026,0.0,0.0,C1654583020,474124.01,224286.07,0,0
