step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,PAYMENT,3784.43,C142899741,182980.0,179195.57,M998235897,0.0,0.0,0,0
7,PAYMENT,7256.75,C715801972,55220.0,47963.25,M507346425,0.0,0.0,0,0
7,PAYMENT,3136.28,C901953713,15358.0,12221.72,M1888432358,0.0,0.0,0,0
7,DEBIT,4524.01,C150362726,15062.72,10538.71,C579634511,58483.0,0.0,0,0
7,PAYMENT,5369.38,C2110860340,10538.71,5169.33,M1568019471,0.0,0.0,0,0
7,PAYMENT,1965.11,C1417086791,996.0,0.0,M1852330693,0.0,0.0,0,0
7,PAYMENT,15531.04,C439120816,55613.0,40081.96,M2006436502,0.0,0.0,0,0
7,PAYMENT,2385.11,C464959004,50780.0,48394.89,M937701845,0.0,0.0,0,0
7,CASH_OUT,409061.77,C1311532394,48394.89,0.0,C8290162,2602508.25,6650282.66,0,0
7,TRANSFER,741449.27,C119981379,107550.0,0.0,C1515979807,20837.0,12141425.39,0,0
7,CASH_OUT,141890.27,C697210349,10404.0,0.0,C1305830291,73907.0,1653198.69,0,0
7,PAYMENT,14679.13,C1064465296,16619.0,1939.87,M316163617,0.0,0.0,0,0
7,PAYMENT,7511.19,C602244580,122.0,0.0,M2115587464,0.0,0.0,0,0
7,CASH_IN,403017.51,C1381719848,36567.0,439584.51,C2006081398,1030601.23,4743010.67,0,0
7,PAYMENT,4179.8,C48423436,439584.51,435404.72,M229088529,0.0,0.0,0,0
7,PAYMENT,10100.83,C963044384,435404.72,425303.89,M835472955,0.0,0.0,0,0
7,PAYMENT,1000.11,C615196812,425303.89,424303.78,M366310941,0.0,0.0,0,0
7,PAYMENT,42837.62,C454874979,424303.78,381466.16,M1215492013,0.0,0.0,0,0
7,PAYMENT,32983.33,C903889255,381466.16,348482.83,M188464216,0.0,0.0,0,0
7,PAYMENT,7495.89,C1994507667,348482.83,340986.94,M691098469,0.0,0.0,0,0
7,PAYMENT,3232.34,C518898781,340986.94,337754.61,M1214407332,0.0,0.0,0,0
7,PAYMENT,10477.29,C811072358,337754.61,327277.32,M324942962,0.0,0.0,0,0
7,PAYMENT,20288.59,C1675746664,327277.32,306988.74,M953017586,0.0,0.0,0,0
7,PAYMENT,5285.95,C927900742,306988.74,301702.79,M1427223409,0.0,0.0,0,0
7,PAYMENT,14782.85,C947273254,301702.79,286919.94,M1875621806,0.0,0.0,0,0
7,PAYMENT,4200.57,C770003589,286919.94,282719.37,M1966601843,0.0,0.0,0,0
7,PAYMENT,8751.63,C2092524029,282719.37,273967.75,M1316867843,0.0,0.0,0,0
7,PAYMENT,5135.87,C1233898803,273967.75,268831.88,M54869535,0.0,0.0,0,0
7,PAYMENT,10707.94,C885264643,268831.88,258123.94,M341955919,0.0,0.0,0,0
7,PAYMENT,2413.38,C51667109,258123.94,255710.55,M688587550,0.0,0.0,0,0
7,PAYMENT,5849.17,C1037255477,255710.55,249861.38,M654455405,0.0,0.0,0,0
7,PAYMENT,6339.5,C120815456,249861.38,243521.88,M1985056619,0.0,0.0,0,0
7,PAYMENT,2705.01,C1371320447,243521.88,240816.87,M1738236287,0.0,0.0,0,0
7,PAYMENT,1040.18,C2068830867,240816.87,239776.69,M18819142,0.0,0.0,0,0
7,PAYMENT,6285.19,C890527570,239776.69,233491.5,M154685462,0.0,0.0,0,0
7,PAYMENT,2414.68,C212244704,233491.5,231076.82,M1946405930,0.0,0.0,0,0
7,PAYMENT,5594.01,C1668997943,231076.82,225482.82,M680109998,0.0,0.0,0,0
7,TRANSFER,461935.65,C273697735,19833.0,0.0,C428796726,15796.0,847656.86,0,0
7,PAYMENT,5872.1,C2052634491,23280.62,17408.52,M1309638748,0.0,0.0,0,0
7,CASH_OUT,35988.35,C727640804,17408.52,0.0,C1520941958,89315.0,31936.26,0,0
7,PAYMENT,2791.65,C969048635,1380.0,0.0,M111020311,0.0,0.0,0,0
7,PAYMENT,19598.85,C882996472,257.0,0.0,M1760862530,0.0,0.0,0,0
7,TRANSFER,1314921.93,C1158296893,75951.0,0.0,C1121453612,0.0,1975007.49,0,0
7,PAYMENT,7970.37,C866798138,2029.0,0.0,M202632707,0.0,0.0,0,0
7,PAYMENT,6833.18,C1101045874,10026.0,3192.82,M1436014246,0.0,0.0,0,0
7,PAYMENT,3482.48,C881700276,40004.0,36521.52,M662519504,0.0,0.0,0,0
7,PAYMENT,5106.39,C1671084413,1509.0,0.0,M148070734,0.0,0.0,0,0
7,PAYMENT,2581.57,C1365941741,6044.0,3462.43,M531608238,0.0,0.0,0,0
7,PAYMENT,3200.09,C701014391,609.0,0.0,M973241361,0.0,0.0,0,0
7,PAYMENT,9214.81,C1057102665,165214.0,155999.19,M1574626501,0.0,0.0,0,0
7,PAYMENT,9443.02,C838149392,898.0,0.0,M415118795,0.0,0.0,0,0
7,PAYMENT,9105.47,C927575494,358278.0,349172.53,M1035963174,0.0,0.0,0,0
7,PAYMENT,2761.71,C637199396,0.0,0.0,M1283693885,0.0,0.0,0,0
7,PAYMENT,10204.13,C912142070,0.0,0.0,M2012833184,0.0,0.0,0,0
7,PAYMENT,11400.02,C97543359,514.0,0.0,M1441430349,0.0,0.0,0,0
7,PAYMENT,8250.99,C310691480,50108.0,41857.01,M778859789,0.0,0.0,0,0
7,PAYMENT,14378.44,C673126883,172083.0,157704.56,M774451134,0.0,0.0,0,0
7,PAYMENT,2415.47,C447581413,157704.56,155289.1,M1461995168,0.0,0.0,0,0
7,PAYMENT,20182.85,C128224678,155289.1,135106.25,M1612125747,0.0,0.0,0,0
7,PAYMENT,1024.78,C371946608,255.0,0.0,M1674522963,0.0,0.0,0,0
7,PAYMENT,6008.01,C1084574001,0.0,0.0,M417036696,0.0,0.0,0,0
7,TRANSFER,973619.91,C1436419591,185740.0,0.0,C1247600089,141630.35,6965916.76,0,0
7,PAYMENT,3100.55,C1338110030,95632.0,92531.45,M633848902,0.0,0.0,0,0
7,PAYMENT,11362.62,C1712549599,100336.04,88973.42,M1134092836,0.0,0.0,0,0
7,PAYMENT,10786.85,C52115865,88973.42,78186.57,M417671240,0.0,0.0,0,0
7,PAYMENT,1757.33,C1711134749,85398.0,83640.67,M1634770756,0.0,0.0,0,0
7,PAYMENT,6318.31,C998094082,40635.0,34316.69,M183201101,0.0,0.0,0,0
7,PAYMENT,4495.66,C22901053,45703.0,41207.34,M1681016045,0.0,0.0,0,0
7,PAYMENT,4269.54,C850471116,1267.0,0.0,M1675737810,0.0,0.0,0,0
7,PAYMENT,5413.31,C165673738,11055.0,5641.69,M2143081456,0.0,0.0,0,0
7,PAYMENT,13693.25,C1148220291,221.0,0.0,M707360501,0.0,0.0,0,0
7,PAYMENT,19939.03,C1549324049,49410.0,29470.97,M1164092473,0.0,0.0,0,0
7,CASH_OUT,142126.45,C46742397,74079.0,0.0,C1476213591,82582.0,407437.54,0,0
7,PAYMENT,5091.86,C1672899343,34922.0,29830.14,M2039218223,0.0,0.0,0,0
7,PAYMENT,2242.01,C689905739,20961.0,18718.99,M1657205958,0.0,0.0,0,0
7,PAYMENT,13607.26,C855115138,18718.99,5111.72,M728557194,0.0,0.0,0,0
7,PAYMENT,18331.18,C2065798868,10459.0,0.0,M773074354,0.0,0.0,0,0
7,PAYMENT,5456.84,C1555233255,15165.0,9708.16,M270928973,0.0,0.0,0,0
7,PAYMENT,12667.97,C1732685739,125222.22,112554.25,M1748006732,0.0,0.0,0,0
7,CASH_OUT,180157.65,C587650668,112554.25,0.0,C683605346,938240.41,1371546.23,0,0
7,CASH_OUT,170821.76,C56812069,0.0,0.0,C1446521801,6416788.6,11698172.69,0,0
7,PAYMENT,2535.9,C1368079893,10774.0,8238.1,M980068735,0.0,0.0,0,0
7,PAYMENT,14105.74,C793423336,485.0,0.0,M1001193966,0.0,0.0,0,0
7,PAYMENT,1938.57,C870247192,0.0,0.0,M1552981325,0.0,0.0,0,0
7,PAYMENT,4706.13,C642735834,20275.0,15568.87,M1975425420,0.0,0.0,0,0
7,PAYMENT,1173.75,C838609416,30927.0,29753.25,M1767809935,0.0,0.0,0,0
7,PAYMENT,9203.31,C893094384,29753.25,20549.94,M877134882,0.0,0.0,0,0
7,TRANSFER,467052.17,C1681179849,53016.0,0.0,C444613285,10926.0,1025383.76,0,0
7,PAYMENT,5345.7,C2020229403,1052.0,0.0,M301409263,0.0,0.0,0,0
7,PAYMENT,13729.09,C1709858023,306640.05,292910.95,M666553887,0.0,0.0,0,0
7,PAYMENT,11031.05,C225587562,292910.95,281879.9,M624071536,0.0,0.0,0,0
7,PAYMENT,117.09,C302579285,21055.0,20937.91,M1664286781,0.0,0.0,0,0
7,DEBIT,1161.16,C2144765008,62924.0,61762.84,C395536383,10321.0,31032.14,0,0
7,PAYMENT,502.06,C1322131913,5153.0,4650.94,M459375635,0.0,0.0,0,0
7,PAYMENT,6589.23,C1613258154,14552.0,7962.77,M731357691,0.0,0.0,0,0
7,PAYMENT,3374.67,C342363433,93411.0,90036.33,M54416043,0.0,0.0,0,0
7,TRANSFER,453804.86,C567908971,11082.0,0.0,C1300519073,4559.0,807759.84,0,0
7,TRANSFER,310027.49,C936869842,61594.0,0.0,C1518728219,10089.0,1157398.83,0,0
7,PAYMENT,1200.85,C1669475652,30232.0,29031.15,M316182677,0.0,0.0,0,0
7,PAYMENT,2527.79,C2134858343,13244.0,10716.21,M1931117501,0.0,0.0,0,0
7,DEBIT,3472.3,C16808087,363729.0,360256.7,C1821075330,45467.02,182712.83,0,0
7,PAYMENT,2974.8,C1468668954,18808.1,15833.29,M1382254830,0.0,0.0,0,0
7,CASH_OUT,98320.38,C1967390324,15833.29,0.0,C439917369,103900.0,1503528.24,0,0
7,CASH_OUT,32501.34,C2005263499,0.0,0.0,C420398953,279610.0,963198.49,0,0
7,CASH_OUT,182108.86,C1885887661,0.0,0.0,C1121453612,1314921.93,1975007.49,0,0
7,CASH_OUT,108454.97,C1048743606,0.0,0.0,C569675628,235056.39,242656.13,0,0
7,CASH_OUT,84816.24,C1423472460,0.0,0.0,C1453382929,87858.0,126859.14,0,0
7,CASH_OUT,228835.74,C211902688,0.0,0.0,C1189861498,389630.49,922482.19,0,0
7,CASH_OUT,42175.72,C1042204909,0.0,0.0,C1934714849,47055.59,89231.32,0,0
7,CASH_OUT,201868.78,C339941030,0.0,0.0,C392292416,3829901.87,6564973.2,0,0
7,CASH_OUT,188877.41,C62284149,0.0,0.0,C1401721023,239999.0,1602681.63,0,0
7,CASH_OUT,181945.17,C77051779,0.0,0.0,C611621587,343916.49,4336721.33,0,0
7,CASH_OUT,23183.6,C1283870300,0.0,0.0,C1916873789,52078.0,805294.76,0,0
7,CASH_OUT,18946.12,C1081907020,0.0,0.0,C1075238398,123871.0,683602.27,0,0
7,CASH_OUT,110369.29,C1894902783,0.0,0.0,C1354952534,755381.3,1868994.9,0,0
7,CASH_OUT,187130.17,C1231249869,0.0,0.0,C1360767589,8996156.91,18482735.85,0,0
7,CASH_OUT,66614.19,C938025491,0.0,0.0,C1564931235,110408.0,742404.44,0,0
7,CASH_OUT,66340.17,C327877973,0.0,0.0,C662736689,5677417.44,8488789.41,0,0
7,CASH_OUT,124616.96,C1826273992,0.0,0.0,C435161028,167754.0,0.0,0,0
7,CASH_OUT,55862.36,C1046856599,0.0,0.0,C1027017168,107972.0,1361101.48,0,0
7,CASH_OUT,43206.18,C1080199154,0.0,0.0,C374625527,842508.92,5175906.61,0,0
7,CASH_OUT,114959.23,C193499910,0.0,0.0,C476800120,148694.43,1595598.78,0,0
7,CASH_OUT,59950.41,C851276869,0.0,0.0,C1373172466,1127332.21,4791597.89,0,0
7,CASH_OUT,64439.05,C584343806,0.0,0.0,C483370168,280697.0,0.0,0,0
7,CASH_OUT,145378.85,C1985822273,0.0,0.0,C1543005080,182307.0,0.0,0,0
7,CASH_OUT,23134.52,C964854575,0.0,0.0,C1281898359,50210.0,0.0,0,0
7,CASH_OUT,97881.35,C1623512838,0.0,0.0,C132058033,145207.0,0.0,0,0
7,CASH_OUT,375559.65,C1628866672,0.0,0.0,C1487669283,596861.13,2349962.91,0,0
7,CASH_OUT,91297.93,C2116422949,0.0,0.0,C657255537,895740.54,2036309.01,0,0
7,CASH_OUT,161565.83,C1393582645,0.0,0.0,C935612756,373146.57,0.0,0,0
7,CASH_OUT,114172.33,C363520950,0.0,0.0,C332391051,160095.0,6647.0,0,0
7,CASH_OUT,101195.42,C1084931195,0.0,0.0,C2145041211,243136.62,143252.84,0,0
7,CASH_OUT,154592.13,C246144622,0.0,0.0,C1315729466,732942.15,803908.4,0,0
7,CASH_OUT,273536.21,C1593447492,0.0,0.0,C968448640,281837.22,3438487.71,0,0
7,CASH_OUT,241018.32,C470809470,0.0,0.0,C188246551,267916.59,3439878.27,0,0
7,CASH_OUT,248040.36,C156489184,0.0,0.0,C803116137,18334110.3,23768107.88,0,0
7,CASH_OUT,246049.45,C1499144714,0.0,0.0,C580441921,489585.33,1278933.03,0,0
7,CASH_OUT,45461.68,C1468876113,0.0,0.0,C801142660,9325172.01,16408480.12,0,0
7,CASH_OUT,148100.79,C876249301,0.0,0.0,C875761527,392447.25,1238942.28,0,0
7,CASH_OUT,49373.87,C592559975,0.0,0.0,C1092318644,866684.21,2525331.77,0,0
7,CASH_OUT,119103.09,C597328501,0.0,0.0,C1883840933,18056399.48,25330272.63,0,0
7,CASH_OUT,25045.22,C511769754,0.0,0.0,C56868765,25120.0,0.0,0,0
7,CASH_OUT,85474.84,C2128407479,0.0,0.0,C1297685781,1761951.13,3258726.36,0,0
7,CASH_OUT,164556.03,C1356384652,0.0,0.0,C1273939873,444769.9,1525464.32,0,0
7,CASH_OUT,91029.57,C656830664,0.0,0.0,C965197768,248805.0,0.0,0,0
7,CASH_OUT,127917.12,C1046162586,0.0,0.0,C265108079,568124.6,4937135.42,0,0
7,CASH_OUT,255736.89,C658762165,0.0,0.0,C801142660,9370633.69,16408480.12,0,0
7,CASH_OUT,212202.33,C834785400,0.0,0.0,C12793273,1258806.07,1918654.56,0,0
7,CASH_OUT,35889.43,C636831416,0.0,0.0,C1019670582,385398.22,2098492.52,0,0
7,CASH_OUT,101628.27,C1118671200,0.0,0.0,C423580937,1477731.93,12682009.97,0,0
7,CASH_OUT,10118.23,C2057029313,0.0,0.0,C33837320,29207.0,0.0,0,0
7,CASH_OUT,8730.15,C1172737018,0.0,0.0,C569675628,343511.36,242656.13,0,0
7,CASH_OUT,100516.88,C1244255608,0.0,0.0,C1914282536,104938.0,126832.89,0,0
7,CASH_OUT,88238.79,C1688304588,0.0,0.0,C1545454825,276566.0,5171229.64,0,0
7,CASH_OUT,67564.24,C1076368471,0.0,0.0,C1216745400,146565.0,0.0,0,0
7,CASH_OUT,34899.04,C828440307,0.0,0.0,C465257140,862936.74,1761413.49,0,0
7,CASH_OUT,158834.1,C895909810,0.0,0.0,C1627965794,209822.82,1557376.47,0,0
7,CASH_OUT,78771.91,C1517690313,0.0,0.0,C22918364,85221.0,168910.66,0,0
7,CASH_OUT,269206.3,C1526476924,0.0,0.0,C1065997164,974210.2,2826797.81,0,0
7,CASH_OUT,45275.45,C1826474678,0.0,0.0,C1523536343,46152.83,748485.22,0,0
7,PAYMENT,5639.12,C1782621040,49622.0,43982.88,M3306404,0.0,0.0,0,0
7,PAYMENT,1783.39,C1006033934,565.0,0.0,M964442556,0.0,0.0,0,0
7,TRANSFER,164.0,C1455969984,164.0,0.0,C2119910556,0.0,0.0,1,0
7,CASH_OUT,164.0,C1173659886,164.0,0.0,C1769947269,4068.0,0.0,1,0
7,PAYMENT,4042.66,C1223623410,1097.0,0.0,M268858250,0.0,0.0,0,0
7,PAYMENT,5508.64,C74205468,31424.0,25915.36,M1694464687,0.0,0.0,0,0
7,PAYMENT,9901.8,C1421282384,278971.15,269069.35,M2005843823,0.0,0.0,0,0
7,PAYMENT,7826.14,C290204715,269069.35,261243.21,M242812591,0.0,0.0,0,0
7,PAYMENT,8151.45,C1648385724,261243.21,253091.76,M1622667356,0.0,0.0,0,0
7,PAYMENT,24925.01,C283813141,253091.76,228166.75,M1449170393,0.0,0.0,0,0
7,PAYMENT,7208.48,C909476887,228166.75,220958.27,M1776265117,0.0,0.0,0,0
7,PAYMENT,19083.6,C743994814,220958.27,201874.67,M2118448049,0.0,0.0,0,0
7,PAYMENT,3274.8,C1691080018,201874.67,198599.87,M1883006233,0.0,0.0,0,0
7,PAYMENT,5162.32,C530975525,198599.87,193437.56,M1176943131,0.0,0.0,0,0
7,PAYMENT,2896.28,C2096989896,193437.56,190541.28,M1878667491,0.0,0.0,0,0
7,PAYMENT,19521.81,C1084940570,190541.28,171019.47,M867134838,0.0,0.0,0,0
7,PAYMENT,15845.18,C603219469,171019.47,155174.29,M490153912,0.0,0.0,0,0
7,PAYMENT,2773.35,C167950133,155174.29,152400.93,M1116651486,0.0,0.0,0,0
7,PAYMENT,25098.26,C1112173964,152400.93,127302.67,M1726257306,0.0,0.0,0,0
7,PAYMENT,156.75,C2042638444,127302.67,127145.93,M1309085893,0.0,0.0,0,0
7,PAYMENT,11189.14,C1605382788,127145.93,115956.79,M500318624,0.0,0.0,0,0
7,PAYMENT,6537.91,C1701396774,115956.79,109418.88,M329184374,0.0,0.0,0,0
7,PAYMENT,2803.64,C1306837139,109418.88,106615.24,M1110726606,0.0,0.0,0,0
7,PAYMENT,20252.84,C1836797663,106615.24,86362.41,M161626690,0.0,0.0,0,0
7,PAYMENT,17497.36,C1646891965,86362.41,68865.05,M37954065,0.0,0.0,0,0
7,PAYMENT,8968.46,C905550128,68865.05,59896.59,M756143591,0.0,0.0,0,0
7,PAYMENT,1741.3,C51060611,59896.59,58155.28,M407107161,0.0,0.0,0,0
7,PAYMENT,5734.48,C1628097656,677.0,0.0,M1108837203,0.0,0.0,0,0
7,PAYMENT,4801.18,C423328661,33949.17,29147.99,M508405717,0.0,0.0,0,0
7,CASH_OUT,86346.82,C697549160,29147.99,0.0,C1787868648,3673223.43,15128076.87,0,0
7,CASH_IN,84541.64,C1465958930,15024.0,99565.64,C1738973904,9312.54,807319.04,0,0
7,CASH_IN,131204.27,C365296824,641202.59,772406.86,C1183653836,9956.0,0.0,0,0
7,CASH_OUT,220454.04,C1724220122,772406.86,551952.83,C2040603986,414275.09,1930179.38,0,0
7,PAYMENT,8045.41,C1365940203,21411.0,13365.59,M4964230,0.0,0.0,0,0
7,PAYMENT,2252.22,C978428683,13365.59,11113.37,M1892165065,0.0,0.0,0,0
7,PAYMENT,3525.44,C1964519924,11113.37,7587.93,M686950238,0.0,0.0,0,0
7,TRANSFER,590321.78,C520925360,6981.0,0.0,C2122200303,148909.0,1003439.91,0,0
7,TRANSFER,21571.0,C786114805,21571.0,0.0,C1666314150,0.0,0.0,1,0
7,CASH_OUT,21571.0,C452475723,21571.0,0.0,C2089016471,30797.41,71140.3,1,0
7,PAYMENT,4323.59,C579340221,21615.0,17291.41,M1492888172,0.0,0.0,0,0
7,PAYMENT,763.93,C789626118,5675.0,4911.07,M1961490892,0.0,0.0,0,0
7,PAYMENT,13768.25,C381598979,73371.0,59602.75,M328457586,0.0,0.0,0,0
7,PAYMENT,13021.43,C968997515,30396.0,17374.57,M39650278,0.0,0.0,0,0
7,PAYMENT,2433.33,C1642651659,5830851.91,5828418.58,M1822284041,0.0,0.0,0,0
7,PAYMENT,14968.98,C1488724979,5828418.58,5813449.6,M848582961,0.0,0.0,0,0
7,PAYMENT,12851.37,C341446608,55267.26,42415.89,M378390979,0.0,0.0,0,0
7,CASH_OUT,269032.52,C798475098,42415.89,0.0,C1059781259,12071198.42,13649019.57,0,0
7,CASH_OUT,307802.46,C1062881864,0.0,0.0,C1335946878,828787.26,3529395.92,0,0
7,CASH_OUT,225034.45,C2075850492,0.0,0.0,C686592713,265001.94,1989877.01,0,0
7,CASH_OUT,386758.53,C58846105,0.0,0.0,C515132998,476250.73,4460317.7,0,0
7,CASH_OUT,10476.67,C312305056,0.0,0.0,C1447218435,363842.0,0.0,0,0
7,CASH_OUT,180961.95,C2146985393,0.0,0.0,C1234059684,595507.01,588641.6,0,0
7,CASH_OUT,75121.26,C1398370724,0.0,0.0,C232812328,201302.66,2096642.77,0,0
7,CASH_OUT,269160.8,C1594398069,0.0,0.0,C413177525,844969.6,3489392.77,0,0
7,CASH_OUT,5608.07,C641813329,0.0,0.0,C19422918,15744.0,0.0,0,0
7,CASH_OUT,228907.74,C438855621,0.0,0.0,C9916873,274942.44,790472.9,0,0
7,CASH_OUT,264071.62,C48554357,0.0,0.0,C458582664,8176105.68,12776817.91,0,0
7,PAYMENT,16771.49,C425492321,45407.0,28635.51,M904635608,0.0,0.0,0,0
7,PAYMENT,10382.95,C1822747631,28635.51,18252.56,M1231966279,0.0,0.0,0,0
7,PAYMENT,9093.8,C859019644,10809.0,1715.2,M1528182438,0.0,0.0,0,0
7,PAYMENT,25561.85,C270943672,11385.0,0.0,M728875923,0.0,0.0,0,0
7,DEBIT,2044.05,C69621752,120.0,0.0,C936455438,92657.0,0.0,0,0
7,PAYMENT,2743.86,C1861219036,100318.5,97574.64,M1288073532,0.0,0.0,0,0
7,PAYMENT,4145.39,C1770933868,97574.64,93429.26,M1596017970,0.0,0.0,0,0
7,PAYMENT,1553.91,C1313418520,2708.91,1155.0,M830077564,0.0,0.0,0,0
7,PAYMENT,6809.96,C715075345,1155.0,0.0,M2139275181,0.0,0.0,0,0
7,PAYMENT,9109.98,C2024045736,269104.0,259994.02,M116442074,0.0,0.0,0,0
7,PAYMENT,6563.26,C1438946226,11342.0,4778.74,M1070674288,0.0,0.0,0,0
7,TRANSFER,569793.07,C1691044638,4778.74,0.0,C1588901702,676942.97,2320452.13,0,0
7,TRANSFER,1493929.59,C1680194126,0.0,0.0,C716083600,2451004.77,7382990.5,0,0
7,PAYMENT,10576.96,C353234043,11307.0,730.04,M601949467,0.0,0.0,0,0
7,PAYMENT,4415.22,C491534786,155954.04,151538.82,M1425151983,0.0,0.0,0,0
7,CASH_OUT,74408.42,C786847550,151538.82,77130.4,C1538264524,146417.0,555348.58,0,0
7,CASH_OUT,2274.92,C92558884,77130.4,74855.48,C1846530780,23956.14,0.0,0,0
7,PAYMENT,3024.32,C2046492031,208.0,0.0,M1039384768,0.0,0.0,0,0
7,PAYMENT,2109.39,C556806119,2631.0,521.61,M102918291,0.0,0.0,0,0
7,CASH_OUT,34028.37,C673020973,103964.0,69935.63,C1545121117,50538.0,60899.67,0,0
7,PAYMENT,5836.67,C197872686,205265.0,199428.33,M723785127,0.0,0.0,0,0
7,PAYMENT,2469.68,C1045927584,100558.0,98088.32,M2103994707,0.0,0.0,0,0
7,PAYMENT,3130.18,C747892972,6059.0,2928.82,M663835124,0.0,0.0,0,0
7,CASH_OUT,110246.47,C628175152,31904.0,0.0,C1987564320,49837.0,225457.61,0,0
7,PAYMENT,2281.44,C460191292,0.0,0.0,M684351789,0.0,0.0,0,0
7,PAYMENT,9884.66,C100240177,0.0,0.0,M690864655,0.0,0.0,0,0
7,PAYMENT,7176.55,C1560612096,20740.0,13563.45,M649976964,0.0,0.0,0,0
7,PAYMENT,5119.23,C1876192097,66.0,0.0,M682549550,0.0,0.0,0,0
7,CASH_OUT,13306.45,C1563853878,0.0,0.0,C1137350304,104945.48,212657.82,0,0
7,CASH_OUT,253932.77,C354892520,0.0,0.0,C2059996587,322941.28,1216696.84,0,0
7,PAYMENT,14786.79,C1499776078,1275.0,0.0,M110950877,0.0,0.0,0,0
7,PAYMENT,1257.14,C1877137932,31419.0,30161.86,M1136549218,0.0,0.0,0,0
7,PAYMENT,1951.62,C1015527407,30161.86,28210.25,M1563747251,0.0,0.0,0,0
7,PAYMENT,9267.13,C612327587,53924.65,44657.52,M354122755,0.0,0.0,0,0
7,PAYMENT,1004.1,C346196352,44657.52,43653.42,M1852951004,0.0,0.0,0,0
7,PAYMENT,10140.78,C836028105,23358.0,13217.22,M2145472404,0.0,0.0,0,0
7,PAYMENT,10264.24,C2140088161,1090.0,0.0,M525348453,0.0,0.0,0,0
7,PAYMENT,3064.36,C145048008,0.0,0.0,M2102211239,0.0,0.0,0,0
7,PAYMENT,5203.37,C2071963200,0.0,0.0,M1707252812,0.0,0.0,0,0
7,PAYMENT,19181.13,C1196112445,0.0,0.0,M1401413753,0.0,0.0,0,0
7,PAYMENT,14182.39,C1439433199,0.0,0.0,M614324198,0.0,0.0,0,0
7,PAYMENT,27019.92,C974756762,0.0,0.0,M1458647176,0.0,0.0,0,0
7,PAYMENT,23442.47,C1661436096,0.0,0.0,M703547809,0.0,0.0,0,0
7,PAYMENT,13153.56,C1608307277,0.0,0.0,M7789646,0.0,0.0,0,0
7,PAYMENT,25145.74,C1596476672,0.0,0.0,M207205637,0.0,0.0,0,0
7,PAYMENT,6112.0,C900612217,0.0,0.0,M51146286,0.0,0.0,0,0
7,PAYMENT,49720.18,C517042946,0.0,0.0,M1608588352,0.0,0.0,0,0
7,PAYMENT,8129.4,C411771469,0.0,0.0,M2014724716,0.0,0.0,0,0
7,PAYMENT,8795.98,C1841985295,0.0,0.0,M975070698,0.0,0.0,0,0
7,PAYMENT,1913.0,C2076615086,5119.0,3206.0,M831101336,0.0,0.0,0,0
7,PAYMENT,948.31,C264630953,11267.0,10318.69,M1186850702,0.0,0.0,0,0
7,PAYMENT,8324.01,C146335014,10318.69,1994.68,M1962998000,0.0,0.0,0,0
7,PAYMENT,1084.11,C1441795139,1994.68,910.56,M2086146276,0.0,0.0,0,0
7,PAYMENT,3587.52,C856054684,910.56,0.0,M1093923444,0.0,0.0,0,0
7,PAYMENT,17344.05,C343178245,0.0,0.0,M672629087,0.0,0.0,0,0
7,PAYMENT,23349.14,C692905338,0.0,0.0,M1999766133,0.0,0.0,0,0
7,PAYMENT,15624.03,C1083296962,0.0,0.0,M1410900214,0.0,0.0,0,0
7,PAYMENT,14800.05,C447866938,0.0,0.0,M2104975539,0.0,0.0,0,0
7,PAYMENT,8806.37,C860771331,0.0,0.0,M574643596,0.0,0.0,0,0
7,PAYMENT,1546.96,C925209030,0.0,0.0,M1896942953,0.0,0.0,0,0
7,PAYMENT,37353.07,C817803524,0.0,0.0,M271726242,0.0,0.0,0,0
7,PAYMENT,11717.96,C184692419,0.0,0.0,M1912672399,0.0,0.0,0,0
7,PAYMENT,2047.17,C930265434,0.0,0.0,M921968176,0.0,0.0,0,0
7,PAYMENT,18087.79,C748313115,0.0,0.0,M1449505391,0.0,0.0,0,0
7,PAYMENT,10162.2,C1954507152,0.0,0.0,M1659694257,0.0,0.0,0,0
7,PAYMENT,7266.84,C475539573,0.0,0.0,M1742014299,0.0,0.0,0,0
7,PAYMENT,11019.29,C1760149976,0.0,0.0,M1835348240,0.0,0.0,0,0
7,CASH_OUT,132153.76,C807647049,53.0,0.0,C977993101,2269623.12,3373302.83,0,0
7,PAYMENT,6140.2,C2139328969,0.0,0.0,M1505913056,0.0,0.0,0,0
7,TRANSFER,69364.4,C501956473,13917.0,0.0,C281632155,2747.0,0.0,0,0
7,PAYMENT,5660.5,C819939954,0.0,0.0,M1395759225,0.0,0.0,0,0
7,PAYMENT,11650.82,C436105111,15316.0,3665.18,M1563073318,0.0,0.0,0,0
7,TRANSFER,382189.06,C393004587,177952.0,0.0,C836514715,1015070.61,2511051.14,0,0
7,PAYMENT,6670.04,C1220638447,35379.0,28708.96,M573127351,0.0,0.0,0,0
7,PAYMENT,4127.22,C735278719,7240.0,3112.78,M1518313648,0.0,0.0,0,0
7,PAYMENT,15376.73,C432722718,1407.0,0.0,M1927134738,0.0,0.0,0,0
7,PAYMENT,16187.87,C1116561080,17092.0,904.13,M1699744889,0.0,0.0,0,0
7,PAYMENT,5852.14,C718103022,31447.0,25594.86,M897542027,0.0,0.0,0,0
